draw,beta,assignment
7835,0.0011600774687915664,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:0;LA:2022;LK:0;MM:2023;MN:2022;MY:0;NZ:0;PH:2022;PK:2022;SG:0;TH:0;TW:0;VN:2023
7836,0.0006991103505587139,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:0;LA:2022;LK:2022;MM:2022;MN:0;MY:0;NZ:2023;PH:2022;PK:0;SG:0;TH:2023;TW:0;VN:0
7837,-0.006117734749763187,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:0;LA:2022;LK:2023;MM:2022;MN:0;MY:2023;NZ:0;PH:2022;PK:0;SG:0;TH:0;TW:2022;VN:0
7838,0.0021222935732812228,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:0;LA:2023;LK:2022;MM:0;MN:0;MY:2022;NZ:2022;PH:2022;PK:2023;SG:0;TH:0;TW:0;VN:0
7839,6.812024839965441e-05,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:0;LA:2023;LK:2022;MM:0;MN:2023;MY:0;NZ:0;PH:2022;PK:2022;SG:0;TH:2022;TW:0;VN:0
7840,0.003362087742942363,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:2022;LA:0;LK:0;MM:2023;MN:0;MY:0;NZ:2022;PH:0;PK:2023;SG:0;TH:2022;TW:0;VN:2022
7841,0.0026696832120287075,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:2022;LA:0;LK:2022;MM:0;MN:0;MY:2022;NZ:0;PH:0;PK:2023;SG:0;TH:2022;TW:0;VN:2023
7842,0.002121446037022295,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:2022;LA:2022;LK:0;MM:0;MN:0;MY:0;NZ:2022;PH:0;PK:2023;SG:2023;TH:2022;TW:0;VN:0
7843,0.0023743483731855745,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:2022;LA:2022;LK:0;MM:0;MN:2023;MY:0;NZ:0;PH:2022;PK:2022;SG:0;TH:0;TW:0;VN:2023
7844,0.001997515500683563,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:2022;LA:2023;LK:0;MM:2022;MN:0;MY:0;NZ:0;PH:2022;PK:0;SG:0;TH:2023;TW:0;VN:2022
7845,-0.00011490088617419106,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:2022;LA:2023;LK:2022;MM:2022;MN:0;MY:0;NZ:0;PH:2022;PK:0;SG:2023;TH:0;TW:0;VN:0
7846,-0.0024612628869986795,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:2023;LA:0;LK:0;MM:2022;MN:0;MY:0;NZ:2022;PH:2022;PK:2023;SG:0;TH:0;TW:2022;VN:0
7847,0.003508939309936944,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:2023;LA:2022;LK:0;MM:0;MN:2022;MY:2022;NZ:0;PH:2023;PK:0;SG:0;TH:0;TW:0;VN:2022
7848,-0.005016624387855946,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:2023;LA:2022;LK:0;MM:0;MN:2023;MY:0;NZ:0;PH:2022;PK:0;SG:2022;TH:0;TW:2022;VN:0
7849,0.001117526277946116,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:2023;LA:2023;LK:0;MM:0;MN:0;MY:0;NZ:0;PH:2022;PK:2022;SG:2022;TH:2022;TW:0;VN:0
7850,0.0010607327035825102,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2022;KH:2023;KR:0;LA:0;LK:0;MM:2022;MN:2022;MY:2022;NZ:0;PH:2023;PK:2022;SG:2022;TH:0;TW:0;VN:0
7851,-0.006393795708493365,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2022;KH:2023;KR:0;LA:0;LK:2022;MM:0;MN:0;MY:2022;NZ:0;PH:2022;PK:2023;SG:2022;TH:0;TW:2022;VN:0
7852,-0.005592170822091124,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2022;KH:2023;KR:0;LA:0;LK:2022;MM:2022;MN:2023;MY:0;NZ:2022;PH:2022;PK:0;SG:0;TH:0;TW:2022;VN:0
7853,-0.0039669409595044286,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2022;KH:2023;KR:0;LA:2022;LK:0;MM:0;MN:0;MY:2022;NZ:2022;PH:2023;PK:0;SG:0;TH:0;TW:2022;VN:2022
7854,-0.001467281386057403,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2022;KH:2023;KR:0;LA:2022;LK:2022;MM:2022;MN:2022;MY:0;NZ:0;PH:2022;PK:0;SG:2023;TH:0;TW:0;VN:0
7855,-0.006856812874987524,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2022;KH:2023;KR:0;LA:2023;LK:0;MM:0;MN:2022;MY:0;NZ:0;PH:0;PK:0;SG:2022;TH:2022;TW:2022;VN:2022
7856,-0.0061155388411013945,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2022;KH:2023;KR:0;LA:2023;LK:2022;MM:0;MN:2022;MY:0;NZ:2022;PH:0;PK:0;SG:2022;TH:0;TW:2022;VN:0
7857,-0.005579188893236742,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2022;KH:2023;KR:2022;LA:0;LK:0;MM:2022;MN:0;MY:0;NZ:0;PH:0;PK:0;SG:2022;TH:2022;TW:2022;VN:2023
7858,0.0026611685254387322,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2022;KH:2023;KR:2022;LA:0;LK:0;MM:2023;MN:2022;MY:0;NZ:2022;PH:0;PK:2022;SG:2022;TH:0;TW:0;VN:0
7859,0.0013091574033350102,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2022;KH:2023;KR:2022;LA:2022;LK:0;MM:2022;MN:2023;MY:0;NZ:0;PH:0;PK:0;SG:2022;TH:0;TW:0;VN:2022
7860,0.0029485547364269597,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2022;KH:2023;KR:2022;LA:2022;LK:2022;MM:0;MN:2022;MY:0;NZ:2022;PH:0;PK:0;SG:0;TH:2023;TW:0;VN:0
7861,-0.003021948467135265,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2022;KH:2023;KR:2023;LA:0;LK:0;MM:0;MN:0;MY:2022;NZ:0;PH:2022;PK:2022;SG:0;TH:0;TW:2022;VN:2022
7862,-0.002072281259703258,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2022;KH:2023;KR:2023;LA:2022;LK:0;MM:0;MN:0;MY:2022;NZ:0;PH:0;PK:2022;SG:0;TH:0;TW:2022;VN:2022
7863,-0.0064418673407813706,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2023;KH:0;KR:0;LA:0;LK:2022;MM:2022;MN:0;MY:0;NZ:2022;PH:2022;PK:0;SG:2022;TH:2023;TW:2022;VN:0
7864,-0.005720788722285314,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2023;KH:0;KR:0;LA:2022;LK:2022;MM:2022;MN:2022;MY:0;NZ:2022;PH:0;PK:0;SG:2023;TH:0;TW:2022;VN:0
7865,0.0029788502285795497,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2023;KH:0;KR:2022;LA:0;LK:0;MM:2022;MN:2022;MY:0;NZ:2022;PH:0;PK:2023;SG:2022;TH:0;TW:0;VN:2022
7866,0.0031925834765038665,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2023;KH:0;KR:2022;LA:0;LK:2022;MM:0;MN:2022;MY:2022;NZ:2022;PH:2023;PK:0;SG:0;TH:2022;TW:0;VN:0
7867,0.002160077094408834,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2023;KH:0;KR:2022;LA:0;LK:2022;MM:2022;MN:2022;MY:2023;NZ:2022;PH:0;PK:0;SG:2022;TH:0;TW:0;VN:0
7868,-0.004577699404671241,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2023;KH:0;KR:2022;LA:2022;LK:2023;MM:0;MN:2022;MY:0;NZ:0;PH:0;PK:0;SG:0;TH:2022;TW:2022;VN:2022
7869,-0.004892860446829376,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2023;KH:0;KR:2023;LA:0;LK:2022;MM:2022;MN:0;MY:0;NZ:0;PH:2022;PK:0;SG:0;TH:2022;TW:2022;VN:2022
7870,-0.00308961979695899,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2023;KH:0;KR:2023;LA:2022;LK:2022;MM:2022;MN:0;MY:2022;NZ:0;PH:2022;PK:0;SG:0;TH:0;TW:2022;VN:0
7871,-0.004141443100720125,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2023;KH:2022;KR:0;LA:0;LK:0;MM:0;MN:0;MY:0;NZ:2022;PH:2023;PK:2022;SG:0;TH:2022;TW:2022;VN:2022
7872,-0.005768051035027063,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2023;KH:2022;KR:0;LA:0;LK:0;MM:0;MN:2022;MY:0;NZ:2022;PH:0;PK:0;SG:2023;TH:2022;TW:2022;VN:2022
7873,0.0007534730064502255,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2023;KH:2022;KR:0;LA:2022;LK:2023;MM:2022;MN:0;MY:0;NZ:0;PH:2022;PK:2022;SG:0;TH:0;TW:0;VN:2022
7874,-0.0014076187610487028,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2023;KH:2022;KR:2022;LA:0;LK:0;MM:2022;MN:0;MY:0;NZ:0;PH:2022;PK:2022;SG:0;TH:2022;TW:2023;VN:0
7875,0.0016224689498628645,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2023;KH:2022;KR:2022;LA:0;LK:2022;MM:2022;MN:0;MY:0;NZ:2023;PH:0;PK:0;SG:2022;TH:0;TW:0;VN:2022
7876,0.0031000500133418494,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2023;KH:2022;KR:2022;LA:0;LK:2022;MM:2022;MN:2022;MY:0;NZ:2023;PH:0;PK:0;SG:0;TH:0;TW:0;VN:2022
7877,-0.0048758663692746295,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2023;KH:2022;KR:2022;LA:0;LK:2023;MM:2022;MN:2022;MY:0;NZ:0;PH:0;PK:0;SG:2022;TH:0;TW:2022;VN:0
7878,0.0027590953955596697,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2023;KH:2022;KR:2022;LA:2022;LK:0;MM:0;MN:2022;MY:0;NZ:2022;PH:0;PK:0;SG:2022;TH:0;TW:0;VN:2023
7879,0.003685562619750341,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2023;KH:2022;KR:2022;LA:2022;LK:2022;MM:0;MN:2022;MY:2023;NZ:0;PH:0;PK:2022;SG:0;TH:0;TW:0;VN:0
7880,0.003923539176255892,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2023;KH:2022;KR:2022;LA:2023;LK:2022;MM:0;MN:0;MY:2022;NZ:2022;PH:0;PK:0;SG:0;TH:2022;TW:0;VN:0
7881,0.0041083154508829755,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2023;KH:2023;KR:2022;LA:0;LK:0;MM:2022;MN:0;MY:2022;NZ:2022;PH:0;PK:2022;SG:2022;TH:0;TW:0;VN:0
7882,0.0017647179792715545,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2022;JP:2023;KH:2023;KR:2022;LA:2022;LK:0;MM:0;MN:0;MY:2022;NZ:0;PH:2022;PK:0;SG:2022;TH:2022;TW:0;VN:0
7883,-0.0009388562574342021,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2023;JP:0;KH:0;KR:0;LA:0;LK:0;MM:2022;MN:2022;MY:0;NZ:2022;PH:0;PK:2023;SG:2022;TH:2022;TW:2022;VN:2022
7884,0.005289563196490444,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2023;JP:0;KH:0;KR:0;LA:0;LK:2022;MM:2022;MN:2022;MY:2022;NZ:2022;PH:0;PK:2022;SG:2023;TH:2022;TW:0;VN:0
7885,0.0021779855092130536,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2023;JP:0;KH:0;KR:2022;LA:0;LK:0;MM:2022;MN:0;MY:2022;NZ:2023;PH:0;PK:2022;SG:0;TH:2022;TW:2022;VN:2022
7886,-0.00016744995075119364,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2023;JP:0;KH:0;KR:2022;LA:2022;LK:0;MM:0;MN:2023;MY:0;NZ:2022;PH:0;PK:0;SG:2022;TH:2022;TW:2022;VN:2022
7887,0.003277055836939416,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2023;JP:0;KH:0;KR:2022;LA:2022;LK:0;MM:2022;MN:0;MY:0;NZ:2022;PH:2022;PK:2022;SG:0;TH:2022;TW:2023;VN:0
7888,0.0070473786446808295,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2023;JP:0;KH:0;KR:2022;LA:2022;LK:2022;MM:2022;MN:0;MY:0;NZ:2022;PH:2022;PK:2023;SG:0;TH:0;TW:0;VN:2022
7889,0.003220581784592655,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2023;JP:0;KH:0;KR:2022;LA:2022;LK:2022;MM:2022;MN:2022;MY:2022;NZ:0;PH:0;PK:0;SG:0;TH:0;TW:2023;VN:2022
7890,0.004591330514356718,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2023;JP:0;KH:0;KR:2022;LA:2023;LK:2022;MM:0;MN:0;MY:2022;NZ:0;PH:2022;PK:0;SG:2022;TH:2022;TW:0;VN:2022
7891,0.0014137763193232983,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2023;JP:0;KH:0;KR:2023;LA:0;LK:2022;MM:0;MN:2022;MY:2022;NZ:2022;PH:0;PK:2022;SG:2022;TH:0;TW:2022;VN:0
7892,0.005496250773164581,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2023;JP:0;KH:2022;KR:0;LA:0;LK:0;MM:0;MN:2022;MY:2022;NZ:2023;PH:2022;PK:2022;SG:2022;TH:2022;TW:0;VN:0
7893,0.0010390163736052858,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2023;JP:0;KH:2022;KR:0;LA:0;LK:2022;MM:0;MN:2022;MY:2022;NZ:2022;PH:0;PK:2023;SG:0;TH:2022;TW:2022;VN:0
7894,-8.649783060322675e-05,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2023;JP:0;KH:2022;KR:0;LA:0;LK:2022;MM:2022;MN:2022;MY:0;NZ:0;PH:2022;PK:0;SG:0;TH:2022;TW:2023;VN:2022
7895,-0.001348177472916377,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2023;JP:0;KH:2022;KR:0;LA:2022;LK:0;MM:2022;MN:0;MY:0;NZ:0;PH:0;PK:2022;SG:2022;TH:2022;TW:2022;VN:2023
7896,0.006667750373147766,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2023;JP:0;KH:2022;KR:0;LA:2022;LK:2022;MM:0;MN:2022;MY:0;NZ:2022;PH:0;PK:2022;SG:0;TH:2023;TW:0;VN:2022
7897,0.0015915776661458182,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2023;JP:0;KH:2022;KR:2022;LA:0;LK:0;MM:0;MN:2022;MY:2023;NZ:2022;PH:0;PK:0;SG:0;TH:2022;TW:2022;VN:2022
7898,0.008086284357249007,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2023;JP:0;KH:2022;KR:2022;LA:2023;LK:0;MM:2022;MN:0;MY:2022;NZ:0;PH:2022;PK:2022;SG:0;TH:0;TW:0;VN:2022
7899,0.00030072512208418624,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2023;JP:0;KH:2022;KR:2023;LA:0;LK:0;MM:0;MN:0;MY:0;NZ:2022;PH:2022;PK:2022;SG:2022;TH:2022;TW:2022;VN:0
7900,0.003743395353155584,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2023;JP:0;KH:2023;KR:0;LA:0;LK:2022;MM:0;MN:0;MY:2022;NZ:0;PH:2022;PK:2022;SG:2022;TH:2022;TW:0;VN:2022
7901,0.0011271644526071717,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2023;JP:2022;KH:0;KR:0;LA:2022;LK:0;MM:2022;MN:2022;MY:0;NZ:0;PH:2022;PK:2022;SG:0;TH:2022;TW:0;VN:2023
7902,0.001519586740053764,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2023;JP:2022;KH:0;KR:0;LA:2022;LK:2022;MM:0;MN:2022;MY:2022;NZ:2023;PH:2022;PK:0;SG:0;TH:0;TW:0;VN:2022
7903,-0.004140174333853451,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2023;JP:2022;KH:0;KR:2022;LA:0;LK:2022;MM:0;MN:2022;MY:2022;NZ:0;PH:0;PK:0;SG:2022;TH:2023;TW:2022;VN:0
7904,-0.005328494106175062,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2023;JP:2022;KH:2022;KR:0;LA:2022;LK:0;MM:2022;MN:0;MY:0;NZ:0;PH:2022;PK:2023;SG:2022;TH:0;TW:2022;VN:0
7905,0.0013481825019113346,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2023;JP:2022;KH:2022;KR:0;LA:2022;LK:2022;MM:0;MN:2022;MY:0;NZ:0;PH:0;PK:2022;SG:0;TH:2022;TW:0;VN:2023
7906,-0.004474822894771819,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2023;JP:2022;KH:2022;KR:0;LA:2022;LK:2023;MM:0;MN:2022;MY:0;NZ:2022;PH:0;PK:0;SG:0;TH:0;TW:2022;VN:2022
7907,-0.003504071034462847,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2023;JP:2022;KH:2022;KR:0;LA:2022;LK:2023;MM:2022;MN:0;MY:2022;NZ:0;PH:0;PK:2022;SG:0;TH:0;TW:2022;VN:0
7908,0.0015761261118298667,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2023;JP:2022;KH:2022;KR:2022;LA:0;LK:0;MM:2022;MN:0;MY:2022;NZ:0;PH:2022;PK:0;SG:2023;TH:2022;TW:0;VN:0
7909,0.0045566463100438345,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2023;JP:2022;KH:2022;KR:2022;LA:0;LK:0;MM:2022;MN:2022;MY:0;NZ:2022;PH:0;PK:2023;SG:0;TH:2022;TW:0;VN:0
7910,-0.0032887795307359495,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2023;JP:2022;KH:2022;KR:2022;LA:0;LK:0;MM:2022;MN:2022;MY:2022;NZ:0;PH:0;PK:0;SG:2023;TH:0;TW:2022;VN:0
7911,0.001608552222958426,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2023;JP:2022;KH:2022;KR:2022;LA:0;LK:2023;MM:2022;MN:0;MY:2022;NZ:0;PH:0;PK:0;SG:2022;TH:2022;TW:0;VN:0
7912,-0.004683775220126524,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2023;JP:2022;KH:2022;KR:2023;LA:0;LK:2022;MM:2022;MN:0;MY:0;NZ:0;PH:0;PK:0;SG:2022;TH:0;TW:2022;VN:2022
7913,0.00456218222553954,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2023;JP:2022;KH:2022;KR:2023;LA:2022;LK:2022;MM:2022;MN:0;MY:0;NZ:2022;PH:0;PK:2022;SG:0;TH:0;TW:0;VN:0
7914,0.002137030838681556,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2023;JP:2022;KH:2023;KR:0;LA:0;LK:2022;MM:0;MN:0;MY:2022;NZ:2022;PH:2022;PK:2022;SG:0;TH:0;TW:0;VN:2022
7915,0.000418360952375228,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2023;JP:2022;KH:2023;KR:0;LA:2022;LK:2022;MM:2022;MN:0;MY:0;NZ:2022;PH:0;PK:0;SG:2022;TH:2022;TW:0;VN:0
7916,0.0030716807434619025,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2023;JP:2022;KH:2023;KR:2022;LA:0;LK:0;MM:2022;MN:2022;MY:0;NZ:2022;PH:2022;PK:0;SG:0;TH:2022;TW:0;VN:0
7917,0.002738759191466637,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2023;JP:2023;KH:2022;KR:0;LA:0;LK:0;MM:2022;MN:2022;MY:2022;NZ:2022;PH:0;PK:0;SG:2022;TH:2022;TW:0;VN:0
7918,0.00511649720790527,AU:2022;BD:2022;BN:2022;HK:2022;ID:2022;IN:2023;JP:2023;KH:2022;KR:2022;LA:0;LK:2022;MM:0;MN:0;MY:2022;NZ:2022;PH:0;PK:2022;SG:0;TH:0;TW:0;VN:2022
7919,0.0005646218392207063,AU:2022;BD:2022;BN:2022;HK:2022;ID:2023;IN:0;JP:0;KH:0;KR:0;LA:2022;LK:2022;MM:2023;MN:0;MY:2022;NZ:2022;PH:2022;PK:2022;SG:2022;TH:0;TW:2022;VN:0
7920,0.007937293764011378,AU:2022;BD:2022;BN:2022;HK:2022;ID:2023;IN:0;JP:0;KH:0;KR:2022;LA:0;LK:0;MM:0;MN:2022;MY:2022;NZ:2022;PH:2022;PK:2022;SG:2022;TH:2022;TW:0;VN:2023
7921,0.002446756037609377,AU:2022;BD:2022;BN:2022;HK:2022;ID:2023;IN:0;JP:0;KH:0;KR:2022;LA:2022;LK:2022;MM:0;MN:2022;MY:2022;NZ:2022;PH:0;PK:2022;SG:2023;TH:0;TW:2022;VN:0
7922,0.0019250709208053684,AU:2022;BD:2022;BN:2022;HK:2022;ID:2023;IN:0;JP:0;KH:0;KR:2022;LA:2022;LK:2022;MM:2022;MN:2022;MY:0;NZ:0;PH:0;PK:2022;SG:0;TH:2022;TW:2022;VN:2023
7923,0.010051089798508089,AU:2022;BD:2022;BN:2022;HK:2022;ID:2023;IN:0;JP:0;KH:0;KR:2022;LA:2022;LK:2022;MM:2022;MN:2022;MY:2022;NZ:2022;PH:2023;PK:2022;SG:0;TH:0;TW:0;VN:0
7924,0.007053774582164593,AU:2022;BD:2022;BN:2022;HK:2022;ID:2023;IN:0;JP:0;KH:0;KR:2022;LA:2022;LK:2023;MM:2022;MN:0;MY:0;NZ:2022;PH:0;PK:2022;SG:2022;TH:2022;TW:0;VN:2022
7925,0.0015248951537990233,AU:2022;BD:2022;BN:2022;HK:2022;ID:2023;IN:0;JP:0;KH:2022;KR:0;LA:0;LK:0;MM:2022;MN:0;MY:2022;NZ:2022;PH:2023;PK:2022;SG:2022;TH:0;TW:2022;VN:2022
7926,0.002200993210871061,AU:2022;BD:2022;BN:2022;HK:2022;ID:2023;IN:0;JP:0;KH:2022;KR:0;LA:0;LK:0;MM:2022;MN:2022;MY:2022;NZ:2022;PH:2022;PK:0;SG:0;TH:2023;TW:2022;VN:2022
7927,0.006131524566535807,AU:2022;BD:2022;BN:2022;HK:2022;ID:2023;IN:0;JP:0;KH:2022;KR:0;LA:0;LK:2022;MM:2022;MN:2023;MY:0;NZ:2022;PH:0;PK:2022;SG:2022;TH:2022;TW:0;VN:2022
7928,0.0016818330793136054,AU:2022;BD:2022;BN:2022;HK:2022;ID:2023;IN:0;JP:0;KH:2022;KR:0;LA:2022;LK:2022;MM:2022;MN:0;MY:2022;NZ:0;PH:0;PK:0;SG:2022;TH:2022;TW:2023;VN:2022
7929,-0.0018072938177598873,AU:2022;BD:2022;BN:2022;HK:2022;ID:2023;IN:0;JP:0;KH:2022;KR:0;LA:2022;LK:2023;MM:0;MN:0;MY:0;NZ:0;PH:2022;PK:2022;SG:2022;TH:2022;TW:2022;VN:2022
7930,0.00452598481361098,AU:2022;BD:2022;BN:2022;HK:2022;ID:2023;IN:0;JP:0;KH:2022;KR:2022;LA:2022;LK:0;MM:2022;MN:0;MY:2022;NZ:2022;PH:2022;PK:2023;SG:0;TH:0;TW:2022;VN:0
7931,0.008702903958220692,AU:2022;BD:2022;BN:2022;HK:2022;ID:2023;IN:0;JP:0;KH:2022;KR:2022;LA:2022;LK:0;MM:2022;MN:2023;MY:2022;NZ:0;PH:2022;PK:0;SG:0;TH:2022;TW:0;VN:2022
7932,0.007816666444522245,AU:2022;BD:2022;BN:2022;HK:2022;ID:2023;IN:0;JP:0;KH:2022;KR:2022;LA:2022;LK:2022;MM:0;MN:2022;MY:0;NZ:2022;PH:0;PK:2022;SG:2023;TH:0;TW:0;VN:2022
7933,0.0017306844507846183,AU:2022;BD:2022;BN:2022;HK:2022;ID:2023;IN:0;JP:0;KH:2022;KR:2022;LA:2022;LK:2023;MM:0;MN:2022;MY:0;NZ:2022;PH:2022;PK:0;SG:0;TH:0;TW:2022;VN:2022
7934,0.002042556258848389,AU:2022;BD:2022;BN:2022;HK:2022;ID:2023;IN:0;JP:0;KH:2022;KR:2023;LA:0;LK:2022;MM:0;MN:2022;MY:0;NZ:2022;PH:0;PK:2022;SG:2022;TH:0;TW:2022;VN:2022
7935,-0.0004234351900501375,AU:2022;BD:2022;BN:2022;HK:2022;ID:2023;IN:0;JP:0;KH:2023;KR:0;LA:0;LK:2022;MM:0;MN:2022;MY:2022;NZ:0;PH:2022;PK:2022;SG:2022;TH:0;TW:2022;VN:2022
7936,-0.0020219513444464494,AU:2022;BD:2022;BN:2022;HK:2022;ID:2023;IN:0;JP:2022;KH:0;KR:0;LA:0;LK:2022;MM:2022;MN:2022;MY:2022;NZ:0;PH:0;PK:2022;SG:2022;TH:2022;TW:2023;VN:0
7937,-0.0034287221896454304,AU:2022;BD:2022;BN:2022;HK:2022;ID:2023;IN:0;JP:2022;KH:0;KR:0;LA:0;LK:2022;MM:2023;MN:0;MY:2022;NZ:2022;PH:0;PK:2022;SG:2022;TH:2022;TW:2022;VN:0
7938,-0.003064168690359645,AU:2022;BD:2022;BN:2022;HK:2022;ID:2023;IN:0;JP:2022;KH:0;KR:0;LA:0;LK:2022;MM:2023;MN:2022;MY:2022;NZ:2022;PH:2022;PK:0;SG:0;TH:0;TW:2022;VN:2022
7939,-0.00483290299964557,AU:2022;BD:2022;BN:2022;HK:2022;ID:2023;IN:0;JP:2022;KH:0;KR:0;LA:2022;LK:0;MM:0;MN:2023;MY:2022;NZ:0;PH:2022;PK:0;SG:2022;TH:2022;TW:2022;VN:2022
